sample_id,label,family,repo_full_name,source_type,fold,split,prob,pred_label,error_type
neg_821,0,NEG::HashLips__hashlips_nft_contract.json,HashLips/hashlips_nft_contract,real_negative,0,test,0.025858777,1,false_positive
neg_824,0,NEG::HawkTahir1__ZENC.json,HawkTahir1/ZENC,real_negative,0,test,0.04401865,1,false_positive
neg_827,0,NEG::hclivess__qtrader.json,hclivess/qtrader,real_negative,0,test,0.99856746,1,false_positive
neg_835,0,NEG::HilliamT__foundry-web3-monorepo.json,HilliamT/foundry-web3-monorepo,real_negative,0,test,0.023870835,1,false_positive
neg_838,0,NEG::hippogriff-dev__baby-swap.json,hippogriff-dev/baby-swap,real_negative,0,test,0.0045032725,0,correct
neg_845,0,NEG::HongThaiPham__plugin-u2u.json,HongThaiPham/plugin-u2u,real_negative,0,test,0.24508502,1,false_positive
neg_847,0,NEG::hoprnet__hopr-ethereum.json,hoprnet/hopr-ethereum,real_negative,0,test,0.008061991,0,correct
neg_848,0,NEG::horizontalsystems__bitcoin-kit-android.json,horizontalsystems/bitcoin-kit-android,real_negative,0,test,0.007937994,0,correct
neg_850,0,NEG::horizontalsystems__ethereum-kit-android.json,horizontalsystems/ethereum-kit-android,real_negative,0,test,0.030444348,1,false_positive
neg_862,0,NEG::huynhtuandat05december__Crypto-Zombie.json,huynhtuandat05december/Crypto-Zombie,real_negative,0,test,0.00017952798,0,correct
neg_864,0,NEG::Hyperledger-TWGC__GM-interoperability.json,Hyperledger-TWGC/GM-interoperability,real_negative,0,test,0.17441027,1,false_positive
neg_871,0,NEG::IaroslavTitov__OnchainVestingService.json,IaroslavTitov/OnchainVestingService,real_negative,0,test,0.00044421837,0,correct
neg_872,0,NEG::IBM__loyalty-points-evm-fabric.json,IBM/loyalty-points-evm-fabric,real_negative,0,test,0.00035697062,0,correct
neg_881,0,NEG::ihaveCred__OfflineSignProvider.json,ihaveCred/OfflineSignProvider,real_negative,0,test,0.25534365,1,false_positive
neg_883,0,NEG::illia-fz__defi-ts-wallet-connect-v23.json,illia-fz/defi-ts-wallet-connect-v23,real_negative,0,test,9.610242e-05,0,correct
neg_884,0,NEG::ilyarolf__AiogramShopBot.json,ilyarolf/AiogramShopBot,real_negative,0,test,0.009898064,0,correct
neg_890,0,NEG::Infinite-Null__Wallet-Master.json,Infinite-Null/Wallet-Master,real_negative,0,test,0.024423089,1,false_positive
neg_895,0,NEG::invis2912__TokenTrail.json,invis2912/TokenTrail,real_negative,0,test,0.18184364,1,false_positive
neg_901,0,NEG::ithunter0428__solidity2terrachian_rust.json,ithunter0428/solidity2terrachian_rust,real_negative,0,test,2.0145691e-05,0,correct
neg_906,0,NEG::ivopetiz__crypto-exchange-cli.json,ivopetiz/crypto-exchange-cli,real_negative,0,test,0.020215968,1,false_positive
neg_907,0,NEG::Ivy-Apps__ivy-wallet.json,Ivy-Apps/ivy-wallet,real_negative,0,test,0.20689406,1,false_positive
neg_909,0,NEG::J12ATA__my-wave-portal.json,J12ATA/my-wave-portal,real_negative,0,test,0.0003799845,0,correct
neg_911,0,NEG::jaayperez__coin.json,jaayperez/coin,real_negative,0,test,0.00016865275,0,correct
neg_918,0,NEG::jacobdmn__iWallet.json,jacobdmn/iWallet,real_negative,0,test,0.00017400544,0,correct
neg_919,0,NEG::JacobZavita__nfts-react.json,JacobZavita/nfts-react,real_negative,0,test,0.00018522574,0,correct
neg_921,0,NEG::Jahankohan__NFT-Marketplace.json,Jahankohan/NFT-Marketplace,real_negative,0,test,0.0005112579,0,correct
neg_923,0,NEG::Jain-Sameer__DecentralizedStableCoin.json,Jain-Sameer/DecentralizedStableCoin,real_negative,0,test,0.0002415663,0,correct
neg_928,0,NEG::jammy928__CoinExchange_CryptoExchange_Java.json,jammy928/CoinExchange_CryptoExchange_Java,real_negative,0,test,0.032100707,1,false_positive
neg_932,0,NEG::jaoleal__chainpass.json,jaoleal/chainpass,real_negative,0,test,0.05033063,1,false_positive
neg_933,0,NEG::Jared351__Blockchain-crypto-currencies.json,Jared351/Blockchain-crypto-currencies,real_negative,0,test,0.008380454,0,correct
neg_938,0,NEG::jasonjgarcia24__web3-ether-talent-pool.json,jasonjgarcia24/web3-ether-talent-pool,real_negative,0,test,0.12592277,1,false_positive
neg_943,0,NEG::jay-Anonymous__CryptoLedger.json,jay-Anonymous/CryptoLedger,real_negative,0,test,0.00026119032,0,correct
neg_944,0,NEG::jdogresorg__freewallet-mobile.json,jdogresorg/freewallet-mobile,real_negative,0,test,0.3415825,1,false_positive
neg_949,0,NEG::jeffprestes__rust-smart-contract-example-connection.json,jeffprestes/rust-smart-contract-example-connection,real_negative,0,test,0.00086936745,0,correct
neg_956,0,NEG::jgyy__solarjun.json,jgyy/solarjun,real_negative,0,test,0.00028685408,0,correct
neg_958,0,NEG::jitendragangwar123__Crowd-Sale-ICO-Dapp.json,jitendragangwar123/Crowd-Sale-ICO-Dapp,real_negative,0,test,6.302759e-05,0,correct
neg_961,0,NEG::jjanczur__SolidityDrive.json,jjanczur/SolidityDrive,real_negative,0,test,8.547617e-05,0,correct
neg_962,0,NEG::jjtiger__Blockchain_Business_Crypto_-DevPack.json,jjtiger/Blockchain_Business_Crypto_-DevPack,real_negative,0,test,0.0015854306,0,correct
neg_964,0,NEG::jocruz__LostCatsUi.json,jocruz/LostCatsUi,real_negative,0,test,0.01812472,1,false_positive
neg_967,0,NEG::johnnyshankman__xtznftswap-contracts.json,johnnyshankman/xtznftswap-contracts,real_negative,0,test,0.0025509126,0,correct
neg_977,0,NEG::joshH94__NFT-Marketplace-Solidity-Hardhat-NexJS-Web3js-Tailwind.json,joshH94/NFT-Marketplace-Solidity-Hardhat-NexJS-Web3js-Tailwind,real_negative,0,test,0.032344334,1,false_positive
neg_978,0,NEG::JoshuaDevCo__defi-arb.json,JoshuaDevCo/defi-arb,real_negative,0,test,6.8148714e-05,0,correct
neg_979,0,NEG::jovijovi__ether-goblin.json,jovijovi/ether-goblin,real_negative,0,test,0.09401018,1,false_positive
neg_982,0,NEG::jptsantossilva__BEC.json,jptsantossilva/BEC,real_negative,0,test,0.034358688,1,false_positive
neg_984,0,NEG::jualexandre__crypto-zombies.json,jualexandre/crypto-zombies,real_negative,0,test,3.0241958e-05,0,correct
neg_987,0,NEG::JulieGibbs__NFT1155_Contract_Test_Assignment.json,JulieGibbs/NFT1155_Contract_Test_Assignment,real_negative,0,test,0.27435136,1,false_positive
neg_989,0,NEG::JulyIghor__QtBitcoinTrader.json,JulyIghor/QtBitcoinTrader,real_negative,0,test,0.019568678,1,false_positive
neg_993,0,NEG::JunoNode__juno.json,JunoNode/juno,real_negative,0,test,0.07004896,1,false_positive
neg_994,0,NEG::junowoz__smartContracts.json,junowoz/smartContracts,real_negative,0,test,3.2192333e-05,0,correct
neg_1002,0,NEG::karmaizmyb1tch__Crypto-Wallet.json,karmaizmyb1tch/Crypto-Wallet,real_negative,0,test,0.5389832,1,false_positive
neg_1005,0,NEG::kartikver15gr8__WEB3-For-All.json,kartikver15gr8/WEB3-For-All,real_negative,0,test,0.042245496,1,false_positive
neg_1007,0,NEG::katya201165__NFT-platform-lending.json,katya201165/NFT-platform-lending,real_negative,0,test,3.0241958e-05,0,correct
neg_1021,0,NEG::keng42__xwallet.json,keng42/xwallet,real_negative,0,test,0.009708476,0,correct
neg_1024,0,NEG::kerala-blockchain-academy__SmartKYC.json,kerala-blockchain-academy/SmartKYC,real_negative,0,test,0.0022872274,0,correct
neg_1025,0,NEG::KernelFailure__blockchain.json,KernelFailure/blockchain,real_negative,0,test,0.00047285447,0,correct
neg_1027,0,NEG::keshav200215__SmartBlock.json,keshav200215/SmartBlock,real_negative,0,test,0.00057031563,0,correct
neg_1028,0,NEG::Kevaljagani__NFT-Market.json,Kevaljagani/NFT-Market,real_negative,0,test,0.46879065,1,false_positive
neg_1034,0,NEG::khaled-305__crypto-order-book.json,khaled-305/crypto-order-book,real_negative,0,test,0.062445294,1,false_positive
neg_1036,0,NEG::kheopskit__kheopskit.json,kheopskit/kheopskit,real_negative,0,test,0.86339164,1,false_positive
neg_1040,0,NEG::Kingscliq__nuking-nfts.json,Kingscliq/nuking-nfts,real_negative,0,test,0.001016244,0,correct
neg_1043,0,NEG::KittenYang__SafeSnap.json,KittenYang/SafeSnap,real_negative,0,test,0.017712297,1,false_positive
neg_1045,0,NEG::klaim-dev__solana-programs.json,klaim-dev/solana-programs,real_negative,0,test,0.011375601,0,correct
neg_1049,0,NEG::kochavalabs__xchng-solidity.json,kochavalabs/xchng-solidity,real_negative,0,test,0.011115013,0,correct
neg_1062,0,NEG::krypc-code__krypcore-web3-sdk.json,krypc-code/krypcore-web3-sdk,real_negative,0,test,0.0017821962,0,correct
neg_1063,0,NEG::kshaveen13__vaulte8.json,kshaveen13/vaulte8,real_negative,0,test,0.011642225,0,correct
neg_1064,0,NEG::Kula529__-nft-collectible-frontend.json,Kula529/-nft-collectible-frontend,real_negative,0,test,0.10087862,1,false_positive
neg_1065,0,NEG::kunalsinghdadhwal__LiqX.json,kunalsinghdadhwal/LiqX,real_negative,0,test,0.0064882697,0,correct
neg_1066,0,NEG::Kuprovskiy__defi.finance.json,Kuprovskiy/defi.finance,real_negative,0,test,0.009859855,0,correct
neg_1078,0,NEG::lastbattle__ordinal_inscription.netcore.json,lastbattle/ordinal_inscription.netcore,real_negative,0,test,0.44552955,1,false_positive
neg_1080,0,NEG::latoya4xfishn__spankcb.json,latoya4xfishn/spankcb,real_negative,0,test,4.264747e-05,0,correct
neg_1082,0,NEG::lawlietu0__EnigmaCracker.json,lawlietu0/EnigmaCracker,real_negative,0,test,0.0355444,1,false_positive
neg_1085,0,NEG::lbryio__lbry-android.json,lbryio/lbry-android,real_negative,0,test,0.70089483,1,false_positive
neg_1088,0,NEG::LeandroHugo__EtherJoint-Decentralized-Finance-for-Shared-Prosperity.json,LeandroHugo/EtherJoint-Decentralized-Finance-for-Shared-Prosperity,real_negative,0,test,0.0006462033,0,correct
neg_1089,0,NEG::LearnWeb3DAO__14-Days-of-Solidity.json,LearnWeb3DAO/14-Days-of-Solidity,real_negative,0,test,0.0020348171,0,correct
neg_1102,0,NEG::LinuxKunaL__gigalate-crypto-wallet.json,LinuxKunaL/gigalate-crypto-wallet,real_negative,0,test,0.016914913,1,false_positive
neg_1110,0,NEG::LocalCryptos__LocalCryptosWalletBackupExplorer.json,LocalCryptos/LocalCryptosWalletBackupExplorer,real_negative,0,test,0.0057302467,0,correct
neg_1112,0,NEG::LondheShubham153__falcon-nft.json,LondheShubham153/falcon-nft,real_negative,0,test,0.007011795,0,correct
neg_1113,0,NEG::Lopes-Marcio__chia-blockchain.json,Lopes-Marcio/chia-blockchain,real_negative,0,test,0.12085323,1,false_positive
neg_1114,0,NEG::lordbasilaiassistant-sudo__thryx-launchpad.json,lordbasilaiassistant-sudo/thryx-launchpad,real_negative,0,test,0.0019877742,0,correct
neg_1123,0,NEG::LuckyPigeon__Smart-Contract-Playground.json,LuckyPigeon/Smart-Contract-Playground,real_negative,0,test,0.0017821962,0,correct
neg_1124,0,NEG::luzhenqian__web3-examples.json,luzhenqian/web3-examples,real_negative,0,test,1.1843139e-05,0,correct
neg_1126,0,NEG::m1guelpf__laravel-web3-login.json,m1guelpf/laravel-web3-login,real_negative,0,test,0.0035936027,0,correct
neg_1129,0,NEG::maazgora__Multi-Sig-Wallet-using-Solidity.json,maazgora/Multi-Sig-Wallet-using-Solidity,real_negative,0,test,0.00019716944,0,correct
neg_1132,0,NEG::MaelRibes__Crypto-Kids.json,MaelRibes/Crypto-Kids,real_negative,0,test,2.0785172e-05,0,correct
neg_1142,0,NEG::manifoldx__typed-sdk.json,manifoldx/typed-sdk,real_negative,0,test,0.0021657674,0,correct
neg_1146,0,NEG::manufy__crypto-experiments.json,manufy/crypto-experiments,real_negative,0,test,0.0058653387,0,correct
neg_1149,0,NEG::margelo__react-native-graph.json,margelo/react-native-graph,real_negative,0,test,0.022457054,1,false_positive
neg_1154,0,NEG::MartinoTruppini__LegalTech-SmartContract.it.json,MartinoTruppini/LegalTech-SmartContract.it,real_negative,0,test,2.430024e-05,0,correct
neg_1157,0,NEG::masa-finance__arcomia-contracts.json,masa-finance/arcomia-contracts,real_negative,0,test,0.037821285,1,false_positive
neg_1158,0,NEG::masaun__governorAlpha-with-proof-of-voting-NFT.json,masaun/governorAlpha-with-proof-of-voting-NFT,real_negative,0,test,0.018404892,1,false_positive
neg_1163,0,NEG::matheusroleal__solidity-cookbook.json,matheusroleal/solidity-cookbook,real_negative,0,test,0.00096975197,0,correct
neg_1165,0,NEG::maticnetwork__pos-commit-poc.json,maticnetwork/pos-commit-poc,real_negative,0,test,0.006121282,0,correct
neg_1168,0,NEG::matthias-wyss__crypto-carry-trade-strategies.json,matthias-wyss/crypto-carry-trade-strategies,real_negative,0,test,0.027795624,1,false_positive
neg_1169,0,NEG::Mattjhagen__P3-Lending.json,Mattjhagen/P3-Lending,real_negative,0,test,0.71977776,1,false_positive
neg_1177,0,NEG::Medicyp__NFT_Marketplace_using_Ethereum_Smart_Contracts.json,Medicyp/NFT_Marketplace_using_Ethereum_Smart_Contracts,real_negative,0,test,0.00013982208,0,correct
neg_1182,0,NEG::memoriaXII__create-web3-turbo.json,memoriaXII/create-web3-turbo,real_negative,0,test,0.021125194,1,false_positive
neg_1189,0,NEG::merynoseth__moje-wlasne-sui.json,merynoseth/moje-wlasne-sui,real_negative,0,test,0.00018522574,0,correct
neg_1195,0,NEG::MGM103__CDP_Stable_Coin.json,MGM103/CDP_Stable_Coin,real_negative,0,test,1.5057016e-06,0,correct
neg_1199,0,NEG::mic0des__simple-multisig-wallet.json,mic0des/simple-multisig-wallet,real_negative,0,test,5.8291265e-05,0,correct
neg_1202,0,NEG::michal3pol__tickeDapp.json,michal3pol/tickeDapp,real_negative,0,test,0.0123361,0,correct
neg_1203,0,NEG::michelle5013-guilloryn__polye.json,michelle5013-guilloryn/polye,real_negative,0,test,0.0067449897,0,correct
neg_1209,0,NEG::milan338__totally-secure-dapp.json,milan338/totally-secure-dapp,real_negative,0,test,0.96432143,1,false_positive
neg_1210,0,NEG::mili12321__misterCrypto.json,mili12321/misterCrypto,real_negative,0,test,0.06325053,1,false_positive
neg_1213,0,NEG::mimic-fi__cross-chain-subscription-payments-with-mimic.json,mimic-fi/cross-chain-subscription-payments-with-mimic,real_negative,0,test,0.027795624,1,false_positive
neg_1214,0,NEG::mimic-protocol__contracts.json,mimic-protocol/contracts,real_negative,0,test,0.109705776,1,false_positive
neg_1216,0,NEG::MitchPierias__advanced-eos-examples.json,MitchPierias/advanced-eos-examples,real_negative,0,test,0.00011959858,0,correct
neg_1223,0,NEG::mogipatangan__cryptozombies-sol-101.json,mogipatangan/cryptozombies-sol-101,real_negative,0,test,4.6838886e-05,0,correct
neg_1226,0,NEG::mohitchandel__treasury-contract.json,mohitchandel/treasury-contract,real_negative,0,test,0.026861202,1,false_positive
neg_1231,0,NEG::monjuik__go-octopi.json,monjuik/go-octopi,real_negative,0,test,0.010902373,0,correct
neg_1232,0,NEG::Monyancha__Reown-Wallet-Connect.json,Monyancha/Reown-Wallet-Connect,real_negative,0,test,0.0973904,1,false_positive
neg_1249,0,NEG::mrsaad07__PropChain.json,mrsaad07/PropChain,real_negative,0,test,0.9814534,1,false_positive
neg_1251,0,NEG::mrtnetwork__ton_dart.json,mrtnetwork/ton_dart,real_negative,0,test,0.01048909,0,correct
neg_1259,0,NEG::MukeshMano19__BlockchainApp-CryptoCurrency-Exchange.json,MukeshMano19/BlockchainApp-CryptoCurrency-Exchange,real_negative,0,test,0.00048785715,0,correct
neg_1262,0,NEG::Multy-io__Multy-Android.json,Multy-io/Multy-Android,real_negative,0,test,0.02865267,1,false_positive
neg_1271,0,NEG::mycelium-com__wallet-android.json,mycelium-com/wallet-android,real_negative,0,test,0.0034296038,0,correct
neg_1276,0,NEG::n4bi10p__aptos-meme-nft-minter.json,n4bi10p/aptos-meme-nft-minter,real_negative,0,test,0.025371313,1,false_positive
neg_1280,0,NEG::naman159__Blockchain_Cryptocurrency.json,naman159/Blockchain_Cryptocurrency,real_negative,0,test,0.0021489493,0,correct
neg_1282,0,NEG::NancenFrelly__crypto_wallet.json,NancenFrelly/crypto_wallet,real_negative,0,test,0.0001355208,0,correct
neg_1284,0,NEG::nassirou-N__defi_crypto.json,nassirou-N/defi_crypto,real_negative,0,test,0.030214587,1,false_positive
neg_1289,0,NEG::NCRadtke00__Web3CryptoExchange.json,NCRadtke00/Web3CryptoExchange,real_negative,0,test,0.01798621,1,false_positive
neg_1295,0,NEG::Neph-dev__EpicNFT.json,Neph-dev/EpicNFT,real_negative,0,test,0.00037409563,0,correct
neg_1296,0,NEG::NEST-Protocol__NEST-Oracle-V4.0.json,NEST-Protocol/NEST-Oracle-V4.0,real_negative,0,test,0.001032231,0,correct
neg_1303,0,NEG::Nexis-Network__nexis-network.json,Nexis-Network/nexis-network,real_negative,0,test,0.0027576222,0,correct
neg_1313,0,NEG::nicolasdelira__Projeto-de-cria-a-de-carteiras-bitcoin-na-testnet.json,nicolasdelira/Projeto-de-cria-a-de-carteiras-bitcoin-na-testnet,real_negative,0,test,4.0929112e-06,0,correct
neg_1318,0,NEG::nimiq__php-xpub.json,nimiq/php-xpub,real_negative,0,test,0.002631674,0,correct
neg_1339,0,NEG::notbank-com__notbank-node.json,notbank-com/notbank-node,real_negative,0,test,0.03846619,1,false_positive
neg_1342,0,NEG::nshmadhani__zkNFT.json,nshmadhani/zkNFT,real_negative,0,test,0.024845436,1,false_positive
neg_1354,0,NEG::ofojichigozie__multisig-smart-contract.json,ofojichigozie/multisig-smart-contract,real_negative,0,test,1.8342893e-05,0,correct
neg_1356,0,NEG::oguzhnatly__Cryptocurrency-Trade-FrontEnd-HTML-Page.json,oguzhnatly/Cryptocurrency-Trade-FrontEnd-HTML-Page,real_negative,0,test,0.0013885231,0,correct
neg_1357,0,NEG::ohkuku__kurypto-wallet.json,ohkuku/kurypto-wallet,real_negative,0,test,0.0035936027,0,correct
neg_1365,0,NEG::olegsinavski__voting_system_web3.json,olegsinavski/voting_system_web3,real_negative,0,test,0.0021157034,0,correct
neg_1369,0,NEG::OmarChefrad__HourZero.json,OmarChefrad/HourZero,real_negative,0,test,0.00023050672,0,correct
neg_1373,0,NEG::OneKeyHQ__app-monorepo.json,OneKeyHQ/app-monorepo,real_negative,0,test,0.0027576222,0,correct
neg_1375,0,NEG::OnGridSystems__erc20_airdrop_cli.json,OnGridSystems/erc20_airdrop_cli,real_negative,0,test,0.028870907,1,false_positive
neg_1376,0,NEG::ong__awesome-decentralized-finance.json,ong/awesome-decentralized-finance,real_negative,0,test,0.0025114634,0,correct
neg_1377,0,NEG::onoka-ship-it__kogwasys.json,onoka-ship-it/kogwasys,real_negative,0,test,0.58604914,1,false_positive
neg_1380,0,NEG::opencodeiiita__Learning-Smart-Contracts.json,opencodeiiita/Learning-Smart-Contracts,real_negative,0,test,0.01757688,1,false_positive
neg_1385,0,NEG::opiethehokie__pfp-template.json,opiethehokie/pfp-template,real_negative,0,test,0.013376605,0,correct
neg_1397,0,NEG::Outlier1217__stellar-ai-escrow-commerce-hackathon.json,Outlier1217/stellar-ai-escrow-commerce-hackathon,real_negative,0,test,0.07004896,1,false_positive
neg_1401,0,NEG::P4-Games__VeriTrust-SmartContracts.json,P4-Games/VeriTrust-SmartContracts,real_negative,0,test,0.010013569,0,correct
neg_1403,0,NEG::pablopoggiog__polygon-name-service.json,pablopoggiog/polygon-name-service,real_negative,0,test,0.00086936745,0,correct
neg_1411,0,NEG::Parkhomets__crypto_solidity.json,Parkhomets/crypto_solidity,real_negative,0,test,0.00016865275,0,correct
neg_1419,0,NEG::paulmillr__noble-curves.json,paulmillr/noble-curves,real_negative,0,test,0.0038244836,0,correct
neg_1429,0,NEG::pepekingbnb__pepe-contracts.json,pepekingbnb/pepe-contracts,real_negative,0,test,8.398072e-06,0,correct
neg_1447,0,NEG::Pobepto__walle.json,Pobepto/walle,real_negative,0,test,0.017712297,1,false_positive
neg_1452,0,NEG::PolymathNetwork__polymath-core-deprecated.json,PolymathNetwork/polymath-core-deprecated,real_negative,0,test,0.008124709,0,correct
neg_1458,0,NEG::prasanna-rkumar__Cryptocurrency-Widgets-by-Wallet.app.json,prasanna-rkumar/Cryptocurrency-Widgets-by-Wallet.app,real_negative,0,test,0.00015118199,0,correct
neg_1467,0,NEG::problo__DeFireX-Contracts-V2.json,problo/DeFireX-Contracts-V2,real_negative,0,test,5.475977e-05,0,correct
neg_1475,0,NEG::protofire__autoglyphs.json,protofire/autoglyphs,real_negative,0,test,0.0045032725,0,correct
neg_1478,0,NEG::pulkitpal__defi-protocol-sdk.json,pulkitpal/defi-protocol-sdk,real_negative,0,test,0.0037217084,0,correct
neg_1481,0,NEG::pysznybimber__BASE-crypto-chain-killer.json,pysznybimber/BASE-crypto-chain-killer,real_negative,0,test,0.15052764,1,false_positive
neg_1490,0,NEG::QuanTumfuryxl__ethereum-arbitrage-suite-1.json,QuanTumfuryxl/ethereum-arbitrage-suite-1,real_negative,0,test,0.00030061635,0,correct
neg_1492,0,NEG::quilime__evm-nft-contract-boilerplate.json,quilime/evm-nft-contract-boilerplate,real_negative,0,test,0.00052747846,0,correct
neg_1499,0,NEG::RafaBlockDev__Lending-Pool.json,RafaBlockDev/Lending-Pool,real_negative,0,test,0.0076362165,0,correct
neg_1503,0,NEG::raft-fi__contracts.json,raft-fi/contracts,real_negative,0,test,0.0051797125,0,correct
neg_1508,0,NEG::RainbowMiner__RainbowMiner.json,RainbowMiner/RainbowMiner,real_negative,0,test,0.4263216,1,false_positive
neg_1519,0,NEG::RavikantShinde05__Ethers_Academy.json,RavikantShinde05/Ethers_Academy,real_negative,0,test,0.0026939143,0,correct
neg_1527,0,NEG::RDCH106__pycoinmon.json,RDCH106/pycoinmon,real_negative,0,test,0.23934935,1,false_positive
